"cell_type","gene","avg_logFC","p_val","p_val_adj","de_family","de_method","de_type"
"GluN","A1BG",0.605340220724392,0.0274951533921472,0.0841489278846399,"pseudobulk","edgeR","LRT"
"GluN","A1BG-AS1",-0.738721895653406,0.0290382686774958,0.087861349688017,"pseudobulk","edgeR","LRT"
"GluN","A1CF",0.596142452744078,0.14024618854287,0.27623706315678,"pseudobulk","edgeR","LRT"
"GluN","A2M",-0.128961235316625,0.684289466076525,0.802650094585729,"pseudobulk","edgeR","LRT"
"GluN","A2M-AS1",-0.351523013949382,0.435757926066005,0.601782320415857,"pseudobulk","edgeR","LRT"
"GluN","A2ML1",1.01363923328196,0.00811752756203364,0.0329868163383378,"pseudobulk","edgeR","LRT"
"GluN","A2ML1-AS1",1.59802354676681,4.30556952515874e-07,9.52383330762336e-06,"pseudobulk","edgeR","LRT"
"GluN","A3GALT2",0.906715370808694,0.0301818304211846,0.0906101393279357,"pseudobulk","edgeR","LRT"
"GluN","A4GALT",2.63111708155415,0.000755832887353399,0.00508864785412758,"pseudobulk","edgeR","LRT"
"GluN","A4GNT",0.136370014520975,0.937843013906701,0.965150727940324,"pseudobulk","edgeR","LRT"
"GluN","AAAS",0.24036340274655,0.48118123802108,0.641415505549887,"pseudobulk","edgeR","LRT"
"GluN","AACS",-0.725059135479687,0.00774301712794462,0.0317494591941719,"pseudobulk","edgeR","LRT"
"GluN","AADAC",5.78430642323354,0.000331790575218943,0.00258613811599497,"pseudobulk","edgeR","LRT"
"GluN","AADACL2",4.73087764400996,0.00191882246670867,0.0106515022507047,"pseudobulk","edgeR","LRT"
"GluN","AADACL2-AS1",1.64366376303637,0.00267661218177612,0.013882895166436,"pseudobulk","edgeR","LRT"
"GluN","AADACL3",4.73087764400996,0.00191882246670867,0.0106515022507047,"pseudobulk","edgeR","LRT"
"GluN","AADACL4",5.61124579580909,2.91170617535001e-05,0.000349348093061936,"pseudobulk","edgeR","LRT"
"GluN","AADAT",-0.77812668864017,0.00739303956462341,0.0305910326053627,"pseudobulk","edgeR","LRT"
"GluN","AAGAB",-0.467865303308111,0.0660469384779656,0.164037085702371,"pseudobulk","edgeR","LRT"
"GluN","AAK1",-1.0616512156971,0.000100243303809316,0.000976003243751268,"pseudobulk","edgeR","LRT"
"GluN","AAMDC",1.21791930110772,5.21782142179767e-05,0.000568119786515293,"pseudobulk","edgeR","LRT"
"GluN","AAMP",0.495506704724393,0.188524360669704,0.341970037134556,"pseudobulk","edgeR","LRT"
"GluN","AANAT",0.626316168180496,0.262343095049177,0.427307027406971,"pseudobulk","edgeR","LRT"
"GluN","AAR2",0.0821274830667944,0.811287236524366,0.888046238132203,"pseudobulk","edgeR","LRT"
"GluN","AARD",-1.52399753532366,0.0339066768792865,0.099100699675147,"pseudobulk","edgeR","LRT"
"GluN","AARS",-0.488918676924986,0.0335669982970003,0.09835963056999,"pseudobulk","edgeR","LRT"
"GluN","AARS2",-0.555069271425639,0.137744932449284,0.272476584043731,"pseudobulk","edgeR","LRT"
"GluN","AARSD1",-0.493120315243102,0.0485109291238624,0.130594944956722,"pseudobulk","edgeR","LRT"
"GluN","AASDH",0.323489383388062,0.189086117296865,0.342505458899656,"pseudobulk","edgeR","LRT"
"GluN","AASDHPPT",0.286471960954355,0.438361183163192,0.603970825864032,"pseudobulk","edgeR","LRT"
"GluN","AASS",1.72198660095169,0.000384333934638244,0.00290989126963306,"pseudobulk","edgeR","LRT"
"GluN","AATBC",1.68955277074376,0.000317382488476956,0.00249591661111628,"pseudobulk","edgeR","LRT"
"GluN","AATF",0.284578221182474,0.258283160314158,0.422614022196182,"pseudobulk","edgeR","LRT"
"GluN","AATK",-1.22803890494708,1.94380992796205e-06,3.534120464548e-05,"pseudobulk","edgeR","LRT"
"GluN","ABALON",-0.0255822736147539,0.97681403872331,0.98650795506463,"pseudobulk","edgeR","LRT"
"GluN","ABAT",0.0902565417715635,0.69172737834946,0.80820786296107,"pseudobulk","edgeR","LRT"
"GluN","ABCA1",1.86589403922325,5.07626916693061e-08,1.49500248101533e-06,"pseudobulk","edgeR","LRT"
"GluN","ABCA10",-1.42786816118316,0.00122183666901147,0.00746193972845491,"pseudobulk","edgeR","LRT"
"GluN","ABCA12",-0.202083479066623,0.796611083117965,0.878994551724547,"pseudobulk","edgeR","LRT"
"GluN","ABCA13",2.22707079835087,0.000885225615473788,0.00581469045511512,"pseudobulk","edgeR","LRT"
"GluN","ABCA2",-0.386807083538991,0.199182502829082,0.355201693061982,"pseudobulk","edgeR","LRT"
"GluN","ABCA3",-0.366996427745325,0.110326858626923,0.231093586424915,"pseudobulk","edgeR","LRT"
"GluN","ABCA4",1.01834035027057,0.0970606691245127,0.211017819393242,"pseudobulk","edgeR","LRT"
"GluN","ABCA5",-1.38430128672872,1.66754860144571e-08,5.64422185791201e-07,"pseudobulk","edgeR","LRT"
"GluN","ABCA6",-0.318963557852417,0.486173411274616,0.64583651286631,"pseudobulk","edgeR","LRT"
"GluN","ABCA7",-0.615766817330567,0.115069994388119,0.238340643408821,"pseudobulk","edgeR","LRT"
"GluN","ABCA8",1.24426532549877,0.0173617172914463,0.0588553817811948,"pseudobulk","edgeR","LRT"
"GluN","ABCA9",-0.987086928675139,0.00547723236902769,0.0240356017836489,"pseudobulk","edgeR","LRT"
"GluN","ABCA9-AS1",-0.0998112435232001,0.796823542121785,0.879134604312482,"pseudobulk","edgeR","LRT"
"GluN","ABCB1",-1.04278328534459,0.00242002412057384,0.0128414117635337,"pseudobulk","edgeR","LRT"
"GluN","ABCB10",-0.606222010660652,0.0116737680359645,0.0439351443169737,"pseudobulk","edgeR","LRT"
"GluN","ABCB11",-0.192494735442797,0.747579847433511,0.846614683252986,"pseudobulk","edgeR","LRT"
"GluN","ABCB4",-0.886564495634427,0.0403543158647455,0.113274950358619,"pseudobulk","edgeR","LRT"
"GluN","ABCB5",3.83333120291289,9.40052631950117e-13,8.35346481446163e-11,"pseudobulk","edgeR","LRT"
"GluN","ABCB6",0.0815360605239651,0.765556940403746,0.85821087244054,"pseudobulk","edgeR","LRT"
"GluN","ABCB7",-0.612345282868563,0.0234313004944118,0.0740801959135843,"pseudobulk","edgeR","LRT"
"GluN","ABCB8",-0.722621308635763,0.0223814352569269,0.071377842227673,"pseudobulk","edgeR","LRT"
"GluN","ABCB9",-0.635450092418613,0.00869184605065019,0.0348884500093463,"pseudobulk","edgeR","LRT"
"GluN","ABCC1",0.244926505746556,0.330013602358656,0.500219703521072,"pseudobulk","edgeR","LRT"
"GluN","ABCC10",-0.568644010671185,0.042528482470059,0.117992240144347,"pseudobulk","edgeR","LRT"
"GluN","ABCC11",-0.279197740500743,0.44397639392385,0.608932128219995,"pseudobulk","edgeR","LRT"
"GluN","ABCC12",-0.365113547554926,0.532211249198914,0.68409412101582,"pseudobulk","edgeR","LRT"
"GluN","ABCC2",2.17525986290904,7.51077784995348e-05,0.000765349752159007,"pseudobulk","edgeR","LRT"
"GluN","ABCC3",1.16254300345216,0.0765611389533454,0.177647883183566,"pseudobulk","edgeR","LRT"
"GluN","ABCC4",0.705658101579273,0.0472573470386429,0.127912596202296,"pseudobulk","edgeR","LRT"
"GluN","ABCC5",-0.344049683499371,0.125424341722583,0.254288118676587,"pseudobulk","edgeR","LRT"
"GluN","ABCC5-AS1",0.562355551033679,0.215031480756949,0.374773666580404,"pseudobulk","edgeR","LRT"
"GluN","ABCC6",1.71870518386226,7.43417563005078e-06,0.000110687013786874,"pseudobulk","edgeR","LRT"
"GluN","ABCC8",-1.87275951392959,7.4458954913378e-10,3.59865497610347e-08,"pseudobulk","edgeR","LRT"
"GluN","ABCC9",-0.0981900209463146,0.794658318354027,0.87772554360651,"pseudobulk","edgeR","LRT"
"GluN","ABCD1",0.0232493359193239,0.955996960176481,0.974895859533645,"pseudobulk","edgeR","LRT"
"GluN","ABCD2",0.186163497193672,0.524999569200255,0.678598920802621,"pseudobulk","edgeR","LRT"
"GluN","ABCD3",0.266944885255908,0.315528386873771,0.485011349836451,"pseudobulk","edgeR","LRT"
"GluN","ABCD4",-0.232802573842491,0.408235287704012,0.576687515867382,"pseudobulk","edgeR","LRT"
"GluN","ABCE1",-0.107230307969238,0.703730884205272,0.81638607277914,"pseudobulk","edgeR","LRT"
"GluN","ABCF1",0.312477409669708,0.182081076308943,0.333440431641897,"pseudobulk","edgeR","LRT"
"GluN","ABCF2",-0.372832242307642,0.255724972565709,0.419697654304004,"pseudobulk","edgeR","LRT"
"GluN","ABCF3",-0.466251152047485,0.278123080581884,0.445312444013495,"pseudobulk","edgeR","LRT"
"GluN","ABCG1",-0.5801215335568,0.121499859075726,0.248206105068002,"pseudobulk","edgeR","LRT"
"GluN","ABCG2",0.551474602458616,0.278760099851564,0.446013266859847,"pseudobulk","edgeR","LRT"
"GluN","ABCG4",-1.45068714408598,0.000204811656530941,0.00175398926736295,"pseudobulk","edgeR","LRT"
"GluN","ABCG5",0.54961183652239,0.196800095024629,0.352154111898535,"pseudobulk","edgeR","LRT"
"GluN","ABCG8",0.783749369653948,0.187136648564605,0.340012878350691,"pseudobulk","edgeR","LRT"
"GluN","ABHD1",1.27964398353881,0.00399351500666949,0.0188373925700862,"pseudobulk","edgeR","LRT"
"GluN","ABHD10",-0.157807661554715,0.656319194082694,0.781767000793444,"pseudobulk","edgeR","LRT"
"GluN","ABHD11",-1.49268221619987,0.000837566711492537,0.00554928438952995,"pseudobulk","edgeR","LRT"
"GluN","ABHD12",-0.200376227602708,0.397589929968841,0.566478533188419,"pseudobulk","edgeR","LRT"
"GluN","ABHD12B",2.5321170543045,9.92615860972574e-06,0.000141242778371432,"pseudobulk","edgeR","LRT"
"GluN","ABHD13",-0.338018158320805,0.334653905192102,0.504846045332606,"pseudobulk","edgeR","LRT"
"GluN","ABHD14A",-0.416131817916198,0.115555069262082,0.239120901999618,"pseudobulk","edgeR","LRT"
"GluN","ABHD14B",-0.0728846704447659,0.828550682715829,0.899928401439663,"pseudobulk","edgeR","LRT"
"GluN","ABHD15",2.51881922435712,6.54440977019117e-05,0.000682668725520449,"pseudobulk","edgeR","LRT"
"GluN","ABHD15-AS1",0.436935208992707,0.12711753796908,0.257087592924121,"pseudobulk","edgeR","LRT"
"GluN","ABHD16A",0.0423775852882977,0.873723803372975,0.927023478223486,"pseudobulk","edgeR","LRT"
"GluN","ABHD16B",-3.06192029086295,0.248699375398699,0.411385936399275,"pseudobulk","edgeR","LRT"
"GluN","ABHD17A",0.439536592405269,0.137094477112918,0.271660446100946,"pseudobulk","edgeR","LRT"
"GluN","ABHD17B",-0.081260519308573,0.750008171547565,0.848492147404945,"pseudobulk","edgeR","LRT"
"GluN","ABHD17C",-0.621956964910435,0.020147969339821,0.0658047489242009,"pseudobulk","edgeR","LRT"
"GluN","ABHD18",-0.32577463022953,0.156159607506752,0.298440616729205,"pseudobulk","edgeR","LRT"
"GluN","ABHD2",-0.750995470335579,0.00139666707195944,0.00834293474697198,"pseudobulk","edgeR","LRT"
"GluN","ABHD3",-0.0914155005730949,0.777977529220428,0.866151686651931,"pseudobulk","edgeR","LRT"
"GluN","ABHD4",2.08948021207825,5.74503634447592e-07,1.23019580334663e-05,"pseudobulk","edgeR","LRT"
"GluN","ABHD5",0.223181906824969,0.426745901313491,0.593301007742716,"pseudobulk","edgeR","LRT"
"GluN","ABHD6",-0.458784070507772,0.139032210082436,0.274248861175276,"pseudobulk","edgeR","LRT"
"GluN","ABHD8",-0.371567922240327,0.225737888991772,0.386594157570746,"pseudobulk","edgeR","LRT"
"GluN","ABI1",-0.496549171212906,0.0653415742980172,0.16270753803435,"pseudobulk","edgeR","LRT"
"GluN","ABI2",-0.176975004428127,0.45970980741334,0.622645695844256,"pseudobulk","edgeR","LRT"
"GluN","ABI3",-0.469321651162052,0.552348329815602,0.700833707096703,"pseudobulk","edgeR","LRT"
"GluN","ABI3BP",-0.742448318834497,0.00610151630864034,0.0262545709429144,"pseudobulk","edgeR","LRT"
"GluN","ABITRAM",-0.640315786795868,0.0245198251569198,0.0768362610481323,"pseudobulk","edgeR","LRT"
"GluN","ABL1",0.398338953671214,0.101776861537882,0.218452795078737,"pseudobulk","edgeR","LRT"
"GluN","ABL2",-0.0371887878780272,0.873556103308449,0.926977164481934,"pseudobulk","edgeR","LRT"
"GluN","ABLIM1",-1.26176530227899,3.98257356602688e-07,8.97024513575156e-06,"pseudobulk","edgeR","LRT"
"GluN","ABLIM2",-1.42179350021333,1.84901915871492e-09,8.13331037931163e-08,"pseudobulk","edgeR","LRT"
"GluN","ABLIM3",-1.47718948838088,5.12694475248517e-07,1.11352734605897e-05,"pseudobulk","edgeR","LRT"
"GluN","ABO",-2.77888123925533,5.33379441242788e-06,8.40406493138547e-05,"pseudobulk","edgeR","LRT"
"GluN","ABR",-0.722260904486303,0.00246936382491985,0.0130609126169475,"pseudobulk","edgeR","LRT"
"GluN","ABRA",-3.78444047668654,1.04683329041406e-06,2.05839361255649e-05,"pseudobulk","edgeR","LRT"
"GluN","ABRACL",0.163523502743172,0.619584895643992,0.754001904537946,"pseudobulk","edgeR","LRT"
"GluN","ABRAXAS1",1.11572376645628,0.00017094548369867,0.00151512043398922,"pseudobulk","edgeR","LRT"
"GluN","ABRAXAS2",-0.374487748813676,0.157190799666515,0.299899660173059,"pseudobulk","edgeR","LRT"
"GluN","ABT1",0.383205924040145,0.311596904335694,0.481005784490169,"pseudobulk","edgeR","LRT"
"GluN","ABTB1",-1.99831844487706,1.51580288871253e-06,2.83443190257434e-05,"pseudobulk","edgeR","LRT"
"GluN","ABTB2",1.22396615924251,0.000395627227733622,0.00298341050798881,"pseudobulk","edgeR","LRT"
"GluN","AC000032.1",0.235947857935017,0.777537153090206,0.866002283212015,"pseudobulk","edgeR","LRT"
"GluN","AC000036.1",3.12795430634489,0.0722036790446004,0.170188274625679,"pseudobulk","edgeR","LRT"
"GluN","AC000050.1",-6.23654750190828,0.00019691488649007,0.00170032778631233,"pseudobulk","edgeR","LRT"
"GluN","AC000058.1",-6.44701823047041,8.41785346804193e-05,0.000840558651836376,"pseudobulk","edgeR","LRT"
"GluN","AC000061.1",-2.18909838483333,0.0678503480732793,0.16733307868828,"pseudobulk","edgeR","LRT"
"GluN","AC000065.1",0.101866873471076,0.775456837181992,0.864907942028434,"pseudobulk","edgeR","LRT"
"GluN","AC000065.2",-0.924070842608057,0.558270344162619,0.705648818840993,"pseudobulk","edgeR","LRT"
"GluN","AC000068.1",0.218932020460417,0.672792079455536,0.79396623560073,"pseudobulk","edgeR","LRT"
"GluN","AC000068.2",2.45830914705792,0.0211843145498495,0.0684069891239511,"pseudobulk","edgeR","LRT"
"GluN","AC000068.3",-0.483222114382618,0.609616793596085,0.746181591161889,"pseudobulk","edgeR","LRT"
"GluN","AC000072.1",0.263528541432219,0.683343924041297,0.801876542140023,"pseudobulk","edgeR","LRT"
"GluN","AC000085.1",0.742604110187701,0.135200724671902,0.269031643343966,"pseudobulk","edgeR","LRT"
"GluN","AC000099.1",-2.44644097787451,7.43061788839871e-05,0.000759328969991634,"pseudobulk","edgeR","LRT"
"GluN","AC000113.1",1.5368964549646,0.00774118471371357,0.0317477484138923,"pseudobulk","edgeR","LRT"
"GluN","AC000120.1",-0.90207702470949,0.345558827253394,0.516545784291178,"pseudobulk","edgeR","LRT"
"GluN","AC000123.1",1.66627972506362,0.335800111315279,0.50600913106082,"pseudobulk","edgeR","LRT"
"GluN","AC000124.1",-0.154749422240072,0.770702713409395,0.861692525761583,"pseudobulk","edgeR","LRT"
"GluN","AC000372.1",-1.07379818439696,0.326172222746827,0.496079732090283,"pseudobulk","edgeR","LRT"
"GluN","AC000403.1",0.761788063864034,0.551771672439858,0.700404251746681,"pseudobulk","edgeR","LRT"
"GluN","AC001226.1",-0.58016451497355,0.722527109336166,0.829960084777534,"pseudobulk","edgeR","LRT"
"GluN","AC002044.1",-2.04147933524228,0.395017587513476,0.563775390464154,"pseudobulk","edgeR","LRT"
"GluN","AC002056.2",2.27931793446876,0.0518524695651981,0.13734824319585,"pseudobulk","edgeR","LRT"
"GluN","AC002057.1",-4.13489092624958,0.0905594941459087,0.200373277984292,"pseudobulk","edgeR","LRT"
"GluN","AC002057.2",-1.28262973784952,0.146769827478851,0.285414149663672,"pseudobulk","edgeR","LRT"
"GluN","AC002064.1",-0.720604436957576,0.269632949739814,0.435636992676298,"pseudobulk","edgeR","LRT"
"GluN","AC002064.2",0.287838609365431,0.648989141093177,0.776455211485202,"pseudobulk","edgeR","LRT"
"GluN","AC002066.1",-0.567146322004764,0.299506233629044,0.467940550970388,"pseudobulk","edgeR","LRT"
"GluN","AC002069.2",-2.03073327202682,9.43682248749503e-08,2.57964912590345e-06,"pseudobulk","edgeR","LRT"
"GluN","AC002070.1",0.453382685246812,0.47578504068854,0.636976021606075,"pseudobulk","edgeR","LRT"
"GluN","AC002072.1",1.76113722193974,0.00862316590517279,0.0346512750976587,"pseudobulk","edgeR","LRT"
"GluN","AC002074.1",2.75874080538427,3.7137772227607e-05,0.000430019979961795,"pseudobulk","edgeR","LRT"
"GluN","AC002074.2",2.43493922347777,0.00447796908567801,0.0205989550448074,"pseudobulk","edgeR","LRT"
"GluN","AC002076.1",4.55109311754751,0.00395582869307818,0.018696808361598,"pseudobulk","edgeR","LRT"
"GluN","AC002091.1",3.85390474705775,0.0176185825740668,0.0590895142126767,"pseudobulk","edgeR","LRT"
"GluN","AC002094.2",1.41776403869257,0.056402099380593,0.146061874057326,"pseudobulk","edgeR","LRT"
"GluN","AC002094.4",-1.22883579952202,0.0456356590529888,0.124716435956652,"pseudobulk","edgeR","LRT"
"GluN","AC002101.1",0.89564244674122,0.222718188398134,0.383917449645374,"pseudobulk","edgeR","LRT"
"GluN","AC002115.1",-0.145025388345004,0.942266671394479,0.967461135204075,"pseudobulk","edgeR","LRT"
"GluN","AC002116.2",-0.44182017873615,0.137637681953171,0.272404231259694,"pseudobulk","edgeR","LRT"
"GluN","AC002128.1",-0.150112065572338,0.797874533411497,0.879790489119708,"pseudobulk","edgeR","LRT"
"GluN","AC002128.2",4.07196454311895,0.0136507209049664,0.0488136355218184,"pseudobulk","edgeR","LRT"
"GluN","AC002306.1",0.282941277987532,0.53037527097965,0.682753338198541,"pseudobulk","edgeR","LRT"
"GluN","AC002310.1",1.17840546131897,0.0138955520624241,0.0494482801898264,"pseudobulk","edgeR","LRT"
"GluN","AC002310.2",0.480336641559092,0.24341733006093,0.406683152508935,"pseudobulk","edgeR","LRT"
"GluN","AC002331.1",-1.41641054066808,0.0515203920384765,0.136727270393985,"pseudobulk","edgeR","LRT"
"GluN","AC002347.1",4.3659701487613,0.00527674235758658,0.0232806339385008,"pseudobulk","edgeR","LRT"
"GluN","AC002347.2",-0.672675742459588,0.437754472371419,0.603431496963329,"pseudobulk","edgeR","LRT"
"GluN","AC002351.1",-5.22959304867857,0.0063778347564709,0.0272101429220963,"pseudobulk","edgeR","LRT"
"GluN","AC002368.1",2.99627631854542,0.0789087483395595,0.18054101469543,"pseudobulk","edgeR","LRT"
"GluN","AC002375.1",5.51121738477551,0.000125532940425022,0.00117475211472096,"pseudobulk","edgeR","LRT"
"GluN","AC002377.1",-1.11060051491132,0.0272536815018721,0.0835725263871908,"pseudobulk","edgeR","LRT"
"GluN","AC002378.1",2.2768171973571,0.00561063485558611,0.0245395639392905,"pseudobulk","edgeR","LRT"
"GluN","AC002383.1",-4.06680621082432,7.94695160087862e-13,7.1233794364271e-11,"pseudobulk","edgeR","LRT"
"GluN","AC002386.1",2.75897092548956,0.0763753474916062,0.177350240221679,"pseudobulk","edgeR","LRT"
"GluN","AC002398.1",0.598082022223438,0.224601235116585,0.385893032303927,"pseudobulk","edgeR","LRT"
"GluN","AC002398.2",1.6887168708374,0.147204284106572,0.285948651150873,"pseudobulk","edgeR","LRT"
"GluN","AC002401.1",-0.218954809093953,0.598857905278838,0.737421968342836,"pseudobulk","edgeR","LRT"
"GluN","AC002401.2",-1.23717984808336,0.460913748603189,0.623755779599707,"pseudobulk","edgeR","LRT"
"GluN","AC002401.4",3.12795430634489,0.0722036790446004,0.170188274625679,"pseudobulk","edgeR","LRT"
"GluN","AC002407.1",5.19271883123845,0.000210590451091164,0.00178394410972419,"pseudobulk","edgeR","LRT"
"GluN","AC002428.1",0.635000875902072,0.709898532532976,0.820756253156668,"pseudobulk","edgeR","LRT"
"GluN","AC002428.2",-2.55747081486357,0.296715623984716,0.464876086863915,"pseudobulk","edgeR","LRT"
"GluN","AC002429.2",0.0136518177016262,0.977825534913705,0.98706022874474,"pseudobulk","edgeR","LRT"
"GluN","AC002451.1",-1.82616060867944,0.0160821503446701,0.0554237728085806,"pseudobulk","edgeR","LRT"
"GluN","AC002454.1",-1.19397942260408,0.0102237884711315,0.0397939938715578,"pseudobulk","edgeR","LRT"
"GluN","AC002456.1",-1.01078621302516,0.0422522572959388,0.117405620569391,"pseudobulk","edgeR","LRT"
"GluN","AC002458.1",-1.33919750753277,0.0374968706547096,0.107146180746798,"pseudobulk","edgeR","LRT"
"GluN","AC002460.1",-0.471390344018771,0.822380401909486,0.895729491896127,"pseudobulk","edgeR","LRT"
"GluN","AC002460.2",-2.60551828144793,1.0876265508499e-16,1.89474376810489e-14,"pseudobulk","edgeR","LRT"
"GluN","AC002463.1",0.39340284017063,0.289001204794251,0.457197163067675,"pseudobulk","edgeR","LRT"
"GluN","AC002465.1",1.65552216367305,0.10704056995182,0.226161160371685,"pseudobulk","edgeR","LRT"
"GluN","AC002465.2",0.928506097049707,0.524901841279915,0.678546402705745,"pseudobulk","edgeR","LRT"
"GluN","AC002467.1",0.0405964744519149,0.936252584044083,0.96436893469399,"pseudobulk","edgeR","LRT"
"GluN","AC002470.1",0.972453430137343,0.137188278498766,0.271741540920502,"pseudobulk","edgeR","LRT"
"GluN","AC002472.1",0.914461944913986,0.209341876258749,0.367537251861215,"pseudobulk","edgeR","LRT"
"GluN","AC002480.1",-5.12903095988394,0.0172844000334614,0.0586577674479179,"pseudobulk","edgeR","LRT"
"GluN","AC002480.2",-1.12234298854123,0.12018547854332,0.246109658047766,"pseudobulk","edgeR","LRT"
"GluN","AC002519.1",5.23977902990838,0.00075271208913317,0.00507541597822464,"pseudobulk","edgeR","LRT"
"GluN","AC002529.1",-3.28669651076006,0.223990834146075,0.385375664987141,"pseudobulk","edgeR","LRT"
"GluN","AC002542.6",1.54071509277737,0.00942039648919953,0.0372646473052556,"pseudobulk","edgeR","LRT"
"GluN","AC002546.1",0.467821585553654,0.390613571469189,0.560047264617838,"pseudobulk","edgeR","LRT"
"GluN","AC002550.1",0.840504101226836,0.0816467050177552,0.185206584913707,"pseudobulk","edgeR","LRT"
"GluN","AC002550.2",1.29016922605811,0.0460208916482536,0.12544679932584,"pseudobulk","edgeR","LRT"
"GluN","AC002553.1",0.373306364101753,0.351906187211058,0.522711853196628,"pseudobulk","edgeR","LRT"
"GluN","AC002553.2",0.114314921332075,0.810125855922782,0.88749176705791,"pseudobulk","edgeR","LRT"
"GluN","AC002558.2",0.0479297538729321,0.900383402526758,0.943207821196283,"pseudobulk","edgeR","LRT"
"GluN","AC002558.3",-0.512660922438055,0.150958923528275,0.291399674908873,"pseudobulk","edgeR","LRT"
"GluN","AC002563.1",-3.71871535394481,1.38138683224403e-07,3.59604203092923e-06,"pseudobulk","edgeR","LRT"
"GluN","AC003001.1",-0.803880269761033,0.233727607837986,0.396097726658973,"pseudobulk","edgeR","LRT"
"GluN","AC003005.2",-0.717617420026529,0.109312979067887,0.229640666954509,"pseudobulk","edgeR","LRT"
"GluN","AC003009.1",2.7341369838481,0.0333678704135287,0.0979063930156205,"pseudobulk","edgeR","LRT"
"GluN","AC003035.1",2.39194485402783,0.0311407490134552,0.0928471278118246,"pseudobulk","edgeR","LRT"
"GluN","AC003035.2",2.17953792221642,0.00114832564320686,0.00710445850888515,"pseudobulk","edgeR","LRT"
"GluN","AC003043.1",4.64438680349599,0.00339232866379748,0.0166378963493232,"pseudobulk","edgeR","LRT"
"GluN","AC003043.2",5.80251956876733,0.00313882499413784,0.0157811297398076,"pseudobulk","edgeR","LRT"
"GluN","AC003044.1",-0.803200031031631,0.0455118159674604,0.124477279169473,"pseudobulk","edgeR","LRT"
"GluN","AC003070.2",-3.369852253984,0.225128255492633,0.385893032303927,"pseudobulk","edgeR","LRT"
"GluN","AC003077.1",0.239946272479266,0.623274796778104,0.756998517356738,"pseudobulk","edgeR","LRT"
"GluN","AC003084.1",-5.10258689097339,0.0399639556772983,0.112322356513489,"pseudobulk","edgeR","LRT"
"GluN","AC003086.1",-2.29503510206045,0.0786900898919016,0.18054101469543,"pseudobulk","edgeR","LRT"
"GluN","AC003087.1",1.5944208812338,0.398262600829461,0.567068124149263,"pseudobulk","edgeR","LRT"
"GluN","AC003092.1",3.24106091458413,0.0437576743011649,0.120631907650999,"pseudobulk","edgeR","LRT"
"GluN","AC003092.2",3.85390474705775,0.0176185825740668,0.0590895142126767,"pseudobulk","edgeR","LRT"
"GluN","AC003093.1",-2.4031944872788,1.21689773450044e-08,4.31299329233574e-07,"pseudobulk","edgeR","LRT"
"GluN","AC003101.1",-3.13932181714884,0.204665750289194,0.361426516818469,"pseudobulk","edgeR","LRT"
"GluN","AC003101.2",-2.87659463970236,0.239331832985982,0.401894034360007,"pseudobulk","edgeR","LRT"
"GluN","AC003102.1",-0.372398419239267,0.357698264177661,0.528314699234478,"pseudobulk","edgeR","LRT"
"GluN","AC003659.1",0.0898525840390007,0.892753698101828,0.938595256605062,"pseudobulk","edgeR","LRT"
"GluN","AC003666.1",0.022504344198602,0.970742237456917,0.983112848293232,"pseudobulk","edgeR","LRT"
"GluN","AC003681.1",0.466439394648366,0.119934501807635,0.245742598394473,"pseudobulk","edgeR","LRT"
"GluN","AC003682.1",-0.877951832819317,0.0378660280422815,0.107857593020214,"pseudobulk","edgeR","LRT"
"GluN","AC003684.1",-5.564198304621,0.00234038647969966,0.0125222656778655,"pseudobulk","edgeR","LRT"
"GluN","AC003950.1",5.19271883123845,0.000210590451091164,0.00178394410972419,"pseudobulk","edgeR","LRT"
"GluN","AC003956.1",0.559165030883264,0.499280160957864,0.657184384804461,"pseudobulk","edgeR","LRT"
"GluN","AC003958.2",0.0156930347152071,0.980735117937818,0.988945595395946,"pseudobulk","edgeR","LRT"
"GluN","AC003965.1",2.38062983081717,0.0240830124730804,0.0757136714526341,"pseudobulk","edgeR","LRT"
"GluN","AC003965.2",4.45815569777667,0.00458338440097012,0.0208050431332127,"pseudobulk","edgeR","LRT"
"GluN","AC003973.1",1.87743913963173,0.0496540068405765,0.133044951418941,"pseudobulk","edgeR","LRT"
"GluN","AC003975.1",2.99627631854542,0.0789087483395595,0.18054101469543,"pseudobulk","edgeR","LRT"
"GluN","AC003982.1",5.29292805506497,0.000159427880553476,0.00143030511983312,"pseudobulk","edgeR","LRT"
"GluN","AC003984.1",3.11455352026555,0.0036733150660748,0.0176706731134484,"pseudobulk","edgeR","LRT"
"GluN","AC003985.1",-3.369852253984,0.225128255492633,0.385893032303927,"pseudobulk","edgeR","LRT"
"GluN","AC003986.3",3.12795430634489,0.0722036790446004,0.170188274625679,"pseudobulk","edgeR","LRT"
"GluN","AC003988.1",1.12130663956667,0.0066692367599443,0.028193712437887,"pseudobulk","edgeR","LRT"
"GluN","AC003991.1",0.0923463959281,0.850560882507354,0.91326153674052,"pseudobulk","edgeR","LRT"
"GluN","AC003991.2",-1.28465294529559,0.0533971898508384,0.140235273745899,"pseudobulk","edgeR","LRT"
"GluN","AC003992.1",-2.63992259677122,0.284364721530292,0.451862210171943,"pseudobulk","edgeR","LRT"
"GluN","AC004000.1",-4.83417256379471,0.0356997712062922,0.103096963963417,"pseudobulk","edgeR","LRT"
